node1,node2,label,cn,sc,aa,ra,pa,tn
75421,230471,1,1.0,0.0,0.6213349345596119,0.2,791.0,119.0
269416,230471,1,0.0,0.0,0.0,0.0,28.0,11.0
17085,230471,1,1.0,0.0,0.21153331149217683,0.008849557522123894,35.0,11.0
228896,230471,1,0.0,0.0,0.0,0.0,84.0,19.0
21485,23892,1,0.0,0.0,0.0,0.0,968.0,66.0
58736,23892,1,0.0,0.0,0.0,0.0,286.0,35.0
345365,23892,1,0.0,0.0,0.0,0.0,462.0,43.0
11992,23892,1,2.0,0.0,0.5066430633651052,0.04145408163265306,330.0,35.0
6554,23892,1,7.0,0.0,1.9322987763176245,0.20146009480152335,704.0,47.0
61049,23892,1,1.0,0.0,0.28853900817779266,0.03125,748.0,55.0
23473,23892,1,0.0,0.0,0.0,0.0,1100.0,72.0
7987,23892,1,0.0,0.0,0.0,0.0,286.0,35.0
18687,23892,1,1.0,0.0,0.2181040551873126,0.01020408163265306,4004.0,203.0
92709,23892,1,2.0,0.0,0.5113238180018229,0.042485955056179775,1122.0,71.0
340180,23892,1,0.0,0.0,0.0,0.0,462.0,43.0
16433,23892,1,1.0,0.0,0.28853900817779266,0.03125,946.0,64.0
237994,23892,1,1.0,0.0,0.28853900817779266,0.03125,1716.0,99.0
65185,23892,1,1.0,0.0,0.28853900817779266,0.03125,572.0,47.0
7351,23892,1,0.0,0.0,0.0,0.0,352.0,38.0
2981,23892,1,2.0,0.0,0.561429003163743,0.07216117216117215,2156.0,118.0
4718,23892,1,0.0,0.0,0.0,0.0,506.0,45.0
308265,23892,1,2.0,0.0,0.5428737863218349,0.0508578431372549,1958.0,109.0
60057,23892,1,1.0,0.0,0.5138983423697507,0.14285714285714285,462.0,42.0
61179,23892,1,0.0,0.0,0.0,0.0,1386.0,85.0
10069,23892,1,1.0,0.0,0.3284587387530511,0.047619047619047616,154.0,28.0
358863,23892,1,0.0,0.0,0.0,0.0,594.0,49.0
47037,17654,1,5.0,0.0,1.2158674373860294,0.10132787104028979,5499.0,159.0
200033,17654,1,0.0,0.0,0.0,0.0,47.0,48.0
5267,17654,1,4.0,0.0,1.0266725356196713,0.0894993894993895,33417.0,754.0
47803,17654,1,0.0,0.0,0.0,0.0,94.0,49.0
20606,17654,1,0.0,0.0,0.0,0.0,2397.0,98.0
42119,17654,1,1.0,0.0,0.20998813014637793,0.008547008547008548,1081.0,69.0
11178,17654,1,0.0,0.0,0.0,0.0,188.0,51.0
308260,17654,1,2.0,0.0,0.3675976174203511,0.011021854376284756,987.0,66.0
26749,17654,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,1316.0,74.0
11816,17654,1,2.0,0.0,0.4486712822374084,0.0236985236985237,5311.0,158.0
774,17654,1,2.0,0.0,0.3985059615160137,0.013254850664922609,1363.0,74.0
19931,17654,1,1.0,0.0,0.20998813014637793,0.008547008547008548,1598.0,80.0
283,17654,1,0.0,0.0,0.0,0.0,1457.0,78.0
203864,17654,1,0.0,0.0,0.0,0.0,1034.0,69.0
8506,17654,1,2.0,0.0,0.3638174418016833,0.010256027283024034,3102.0,111.0
283152,17654,1,0.0,0.0,0.0,0.0,2256.0,95.0
22683,17654,1,0.0,0.0,0.0,0.0,611.0,60.0
100544,17654,1,0.0,0.0,0.0,0.0,329.0,54.0
165040,17654,1,1.0,0.0,0.23161615589971676,0.013333333333333334,2303.0,95.0
106729,17654,1,0.0,0.0,0.0,0.0,47.0,48.0
24487,17654,1,1.0,0.0,0.3001016285004131,0.03571428571428571,13019.0,323.0
24363,17654,1,0.0,0.0,0.0,0.0,1880.0,87.0
336006,17654,1,0.0,0.0,0.0,0.0,282.0,53.0
1131,17654,1,0.0,0.0,0.0,0.0,329.0,54.0
24681,17654,1,0.0,0.0,0.0,0.0,4089.0,134.0
17035,17654,1,4.0,0.0,0.8776873760671422,0.055283148637579015,2585.0,98.0
1646,17654,1,0.0,0.0,0.0,0.0,564.0,59.0
279172,17654,1,0.0,0.0,0.0,0.0,47.0,48.0
24636,17654,1,1.0,0.0,0.25694917118487537,0.02040816326530612,3525.0,121.0
572,17654,1,0.0,0.0,0.0,0.0,376.0,55.0
24566,17654,1,0.0,0.0,0.0,0.0,423.0,56.0
24282,17654,1,1.0,0.0,0.24954251462921184,0.01818181818181818,1316.0,74.0
177839,17654,1,0.0,0.0,0.0,0.0,2585.0,102.0
308331,17654,1,0.0,0.0,0.0,0.0,4888.0,151.0
2012,17654,1,1.0,0.0,0.2969742043733701,0.034482758620689655,6533.0,185.0
1621,17654,1,0.0,0.0,0.0,0.0,94.0,49.0
2708,17654,1,2.0,0.0,0.5780012533822629,0.0658008658008658,4888.0,149.0
24457,17654,1,1.0,0.0,0.2835784920513334,0.029411764705882353,13583.0,335.0
5944,17654,1,1.0,0.0,0.2835784920513334,0.029411764705882353,19223.0,455.0
525,17654,1,0.0,0.0,0.0,0.0,188.0,51.0
271951,17654,1,0.0,0.0,0.0,0.0,141.0,50.0
24585,17654,1,0.0,0.0,0.0,0.0,893.0,66.0
24464,17654,1,0.0,0.0,0.0,0.0,1269.0,74.0
316081,17654,1,0.0,0.0,0.0,0.0,94.0,49.0
308220,17654,1,2.0,0.0,0.3427646209150027,0.005905195387517872,1598.0,79.0
6721,17654,1,1.0,0.0,0.2969742043733701,0.034482758620689655,7755.0,211.0
18701,17654,1,0.0,0.0,0.0,0.0,141.0,50.0
79312,13159,1,0.0,0.0,0.0,0.0,640.0,56.0
11166,13159,1,0.0,0.0,0.0,0.0,96.0,22.0
62851,13159,1,0.0,0.0,0.0,0.0,48.0,19.0
62082,13159,1,0.0,0.0,0.0,0.0,32.0,18.0
153675,13159,1,0.0,0.0,0.0,0.0,32.0,18.0
328,13159,1,1.0,0.0,0.43429448190325176,0.1,3696.0,246.0
101724,13159,1,0.0,0.0,0.0,0.0,16.0,17.0
4306,13159,1,0.0,0.0,0.0,0.0,208.0,29.0
63981,13159,1,0.0,0.0,0.0,0.0,96.0,22.0
365037,13159,1,0.0,0.0,0.0,0.0,1056.0,82.0
60683,13159,1,0.0,0.0,0.0,0.0,32.0,18.0
3149,13159,1,0.0,0.0,0.0,0.0,352.0,38.0
62148,13159,1,0.0,0.0,0.0,0.0,48.0,19.0
59757,13159,1,0.0,0.0,0.0,0.0,32.0,18.0
6045,13159,1,1.0,0.0,0.1837418686306834,0.004329004329004329,160.0,25.0
1177,13159,1,0.0,0.0,0.0,0.0,144.0,25.0
770,49091,1,0.0,0.0,0.0,0.0,226.0,227.0
117127,34425,1,1.0,0.0,1.4426950408889634,0.5,24.0,10.0
111401,34425,1,1.0,0.0,0.48089834696298783,0.125,6.0,4.0
344459,34425,1,0.0,0.0,0.0,0.0,3.0,4.0
93762,5562,1,0.0,0.0,0.0,0.0,144.0,51.0
325091,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
85416,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
5677,5562,1,0.0,0.0,0.0,0.0,144.0,51.0
59957,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
357714,5562,1,0.0,0.0,0.0,0.0,240.0,53.0
225942,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
2550,5562,1,0.0,0.0,0.0,0.0,240.0,53.0
60548,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
323996,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
295638,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
100993,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
58850,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
50959,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
101325,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
342993,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
115298,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
235047,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
39607,5562,1,0.0,0.0,0.0,0.0,288.0,54.0
80303,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
38559,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
55067,5562,1,0.0,0.0,0.0,0.0,144.0,51.0
159432,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
220894,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
230158,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
184588,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
101911,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
63780,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
101989,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
60917,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
63926,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
40405,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
62363,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
63775,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
252630,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
82303,5562,1,0.0,0.0,0.0,0.0,144.0,51.0
89668,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
83654,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
265847,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
330217,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
60553,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
225774,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
104822,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
102629,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
237611,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
329709,5562,1,0.0,0.0,0.0,0.0,96.0,50.0
292039,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
107659,5562,1,0.0,0.0,0.0,0.0,48.0,49.0
314614,39998,1,0.0,0.0,0.0,0.0,120.0,23.0
21485,39998,1,1.0,0.0,0.15763222689705664,0.0017574692442882249,660.0,58.0
8464,39998,1,1.0,0.0,0.2442393366759723,0.016666666666666666,180.0,26.0
40144,39998,1,0.0,0.0,0.0,0.0,90.0,21.0
269062,39998,1,2.0,0.0,0.4064764225394769,0.016423439103851474,1020.0,81.0
192,39998,1,6.0,0.0,1.4205175768410665,0.09922397190438427,8535.0,578.0
5267,39998,1,3.0,0.0,0.7002561390176089,0.049288946347769876,10665.0,723.0
68340,39998,1,4.0,0.0,0.8693520259871202,0.04854590319197612,4365.0,302.0
308221,39998,1,2.0,0.0,0.5600618312789013,0.08509080257762155,900.0,73.0
315351,39998,1,0.0,0.0,0.0,0.0,675.0,60.0
308212,39998,1,3.0,0.0,0.4861798896913888,0.006600365122026853,1950.0,142.0
8452,39998,1,2.0,0.0,0.3099163572065631,0.0031639390051883655,420.0,41.0
4735,39998,1,1.0,0.0,0.1762635324848257,0.003436426116838488,615.0,55.0
380,39998,1,2.0,0.0,0.3946266987339705,0.016463351597229402,1155.0,90.0
7634,39998,1,1.0,0.0,0.15228413030950644,0.0014064697609001407,2550.0,184.0
18159,80951,1,0.0,0.0,0.0,0.0,26.0,27.0
31785,308163,1,1.0,0.0,0.1548010511707109,0.001564945226917058,156.0,24.0
34101,308163,1,0.0,0.0,0.0,0.0,132.0,23.0
311804,308163,1,0.0,0.0,0.0,0.0,84.0,19.0
341497,308163,1,0.0,0.0,0.0,0.0,888.0,86.0
68844,308163,1,1.0,0.0,0.1548010511707109,0.001564945226917058,384.0,43.0
1659,308163,1,4.0,0.0,1.2250806102796166,0.1616035565830648,7668.0,647.0
308869,308163,1,0.0,0.0,0.0,0.0,516.0,55.0
40283,308163,1,0.0,0.0,0.0,0.0,708.0,71.0
367520,308163,1,1.0,0.0,0.1548010511707109,0.001564945226917058,324.0,38.0
43898,308163,1,1.0,0.0,0.1548010511707109,0.001564945226917058,732.0,72.0
21504,308163,1,0.0,0.0,0.0,0.0,624.0,64.0
243438,308163,1,0.0,0.0,0.0,0.0,360.0,42.0
39361,111159,1,0.0,0.0,0.0,0.0,15.0,16.0
1448,111159,1,0.0,0.0,0.0,0.0,1245.0,98.0
255088,111159,1,1.0,0.0,0.30692767643013485,0.038461538461538464,90.0,20.0
37091,111159,1,0.0,0.0,0.0,0.0,285.0,34.0
167675,111159,1,0.0,0.0,0.0,0.0,150.0,25.0
336994,111159,1,0.0,0.0,0.0,0.0,8370.0,573.0
39524,111159,1,0.0,0.0,0.0,0.0,150.0,25.0
5947,111159,1,1.0,0.0,0.15228413030950644,0.0014064697609001407,750.0,64.0
626,111159,1,2.0,0.0,0.8178409287235188,0.1879432624113475,390.0,39.0
1061,111159,1,1.0,0.0,0.30692767643013485,0.038461538461538464,705.0,61.0
36791,111159,1,0.0,0.0,0.0,0.0,240.0,31.0
61126,111159,1,0.0,0.0,0.0,0.0,60.0,19.0
25204,111159,1,0.0,0.0,0.0,0.0,600.0,55.0
236311,111159,1,0.0,0.0,0.0,0.0,945.0,78.0
5267,111159,1,1.0,0.0,0.25562221863533147,0.02,10665.0,725.0
175312,47710,1,0.0,0.0,0.0,0.0,27.0,28.0
162287,47710,1,0.0,0.0,0.0,0.0,162.0,33.0
114863,47710,1,0.0,0.0,0.0,0.0,783.0,56.0
370752,47710,1,0.0,0.0,0.0,0.0,297.0,38.0
81907,47710,1,0.0,0.0,0.0,0.0,27.0,28.0
59079,47710,1,2.0,0.0,0.7699885152890075,0.1497326203208556,2349.0,112.0
28768,47710,1,0.0,0.0,0.0,0.0,243.0,36.0
171103,47710,1,1.0,0.0,0.2239186238120062,0.011494252873563218,459.0,43.0
33514,47710,1,0.0,0.0,0.0,0.0,378.0,41.0
28368,47710,1,0.0,0.0,0.0,0.0,189.0,34.0
32203,47710,1,0.0,0.0,0.0,0.0,81.0,30.0
25336,47710,1,0.0,0.0,0.0,0.0,945.0,62.0
102833,47710,1,0.0,0.0,0.0,0.0,945.0,62.0
159014,47710,1,0.0,0.0,0.0,0.0,81.0,30.0
289237,47710,1,0.0,0.0,0.0,0.0,27.0,28.0
221498,47710,1,0.0,0.0,0.0,0.0,837.0,58.0
308790,47710,1,0.0,0.0,0.0,0.0,513.0,46.0
240222,47710,1,1.0,0.0,0.2239186238120062,0.011494252873563218,297.0,37.0
76813,47710,1,0.0,0.0,0.0,0.0,297.0,38.0
85638,47710,1,0.0,0.0,0.0,0.0,81.0,30.0
341366,47710,1,0.0,0.0,0.0,0.0,135.0,32.0
226496,47710,1,0.0,0.0,0.0,0.0,108.0,31.0
92773,47710,1,0.0,0.0,0.0,0.0,81.0,30.0
254019,47710,1,0.0,0.0,0.0,0.0,405.0,42.0
50689,47710,1,0.0,0.0,0.0,0.0,216.0,35.0
34322,47710,1,0.0,0.0,0.0,0.0,405.0,42.0
140436,47710,1,0.0,0.0,0.0,0.0,216.0,35.0
336994,8610,1,0.0,0.0,0.0,0.0,558.0,559.0
379,244891,1,0.0,0.0,0.0,0.0,126.0,65.0
18161,244891,1,0.0,0.0,0.0,0.0,12.0,8.0
24150,12212,1,0.0,0.0,0.0,0.0,363.0,44.0
65379,12212,1,0.0,0.0,0.0,0.0,22.0,13.0
6513,12212,1,1.0,0.0,0.2506903984389969,0.018518518518518517,638.0,68.0
8147,12212,1,2.0,0.0,0.4578118573066713,0.02609093683246872,594.0,63.0
75421,12212,1,2.0,0.0,0.5924132740129694,0.10179211469534051,1243.0,122.0
719,12212,1,0.0,0.0,0.0,0.0,407.0,48.0
295593,12212,1,0.0,0.0,0.0,0.0,11.0,12.0
2103,12212,1,1.0,0.0,0.2506903984389969,0.018518518518518517,1243.0,123.0
336994,12212,1,2.0,0.0,0.49279972555490514,0.03742098609355246,6138.0,567.0
196907,12212,1,1.0,0.0,0.21153331149217683,0.008849557522123894,110.0,20.0
2528,12212,1,1.0,0.0,0.15811879210971763,0.0017921146953405018,385.0,45.0
225850,8997,1,0.0,0.0,0.0,0.0,115.0,28.0
293139,8997,1,0.0,0.0,0.0,0.0,437.0,42.0
308605,8997,1,0.0,0.0,0.0,0.0,460.0,43.0
255549,8997,1,0.0,0.0,0.0,0.0,782.0,57.0
308283,8997,1,1.0,0.0,0.2422988705246811,0.016129032258064516,2829.0,145.0
44033,8997,1,0.0,0.0,0.0,0.0,23.0,24.0
329907,8997,1,0.0,0.0,0.0,0.0,23.0,24.0
336706,8997,1,0.0,0.0,0.0,0.0,23.0,24.0
183072,8997,1,0.0,0.0,0.0,0.0,138.0,29.0
357952,8997,1,0.0,0.0,0.0,0.0,644.0,51.0
2096,8997,1,0.0,0.0,0.0,0.0,506.0,45.0
240637,8997,1,0.0,0.0,0.0,0.0,874.0,61.0
64422,8997,1,0.0,0.0,0.0,0.0,161.0,30.0
264734,8997,1,0.0,0.0,0.0,0.0,23.0,24.0
36791,8997,1,0.0,0.0,0.0,0.0,368.0,39.0
111276,8997,1,0.0,0.0,0.0,0.0,207.0,32.0
2611,8997,1,0.0,0.0,0.0,0.0,6831.0,320.0
5075,8997,1,1.0,0.0,0.20780583746414044,0.008130081300813009,1426.0,84.0
1448,8997,1,0.0,0.0,0.0,0.0,1909.0,106.0
370200,8997,1,0.0,0.0,0.0,0.0,115.0,28.0
22423,8997,1,0.0,0.0,0.0,0.0,46.0,25.0
17443,8997,1,0.0,0.0,0.0,0.0,276.0,35.0
5267,8997,1,0.0,0.0,0.0,0.0,16353.0,734.0
15466,26324,1,0.0,0.0,0.0,0.0,252.0,32.0
8375,26324,1,0.0,0.0,0.0,0.0,588.0,56.0
3257,26324,1,0.0,0.0,0.0,0.0,434.0,45.0
86896,26324,1,0.0,0.0,0.0,0.0,546.0,53.0
253718,26324,1,0.0,0.0,0.0,0.0,28.0,16.0
48188,26324,1,0.0,0.0,0.0,0.0,1022.0,87.0
70959,26324,1,0.0,0.0,0.0,0.0,238.0,31.0
226394,26324,1,0.0,0.0,0.0,0.0,42.0,17.0
99693,26324,1,0.0,0.0,0.0,0.0,182.0,27.0
45668,26324,1,0.0,0.0,0.0,0.0,294.0,35.0
169321,26324,1,0.0,0.0,0.0,0.0,1918.0,151.0
8482,26324,1,0.0,0.0,0.0,0.0,574.0,55.0
269920,26324,1,0.0,0.0,0.0,0.0,238.0,31.0
12873,26324,1,0.0,0.0,0.0,0.0,462.0,47.0
355452,266244,1,0.0,0.0,0.0,0.0,14.0,15.0
2096,266244,1,0.0,0.0,0.0,0.0,308.0,36.0
664,266244,1,0.0,0.0,0.0,0.0,1694.0,135.0
5267,266244,1,0.0,0.0,0.0,0.0,9954.0,725.0
36791,266244,1,0.0,0.0,0.0,0.0,224.0,30.0
1934,266244,1,0.0,0.0,0.0,0.0,84.0,20.0
56137,266244,1,0.0,0.0,0.0,0.0,154.0,25.0
308283,266244,1,0.0,0.0,0.0,0.0,1722.0,137.0
4426,266244,1,0.0,0.0,0.0,0.0,196.0,28.0
2611,266244,1,0.0,0.0,0.0,0.0,4158.0,311.0
162601,266244,1,0.0,0.0,0.0,0.0,14.0,15.0
108493,266244,1,0.0,0.0,0.0,0.0,210.0,29.0
357952,266244,1,0.0,0.0,0.0,0.0,392.0,42.0
1448,266244,1,0.0,0.0,0.0,0.0,1162.0,97.0
336994,276588,1,0.0,0.0,0.0,0.0,2790.0,563.0
64225,276588,1,0.0,0.0,0.0,0.0,45.0,14.0
54778,276588,1,0.0,0.0,0.0,0.0,5.0,6.0
55435,276588,1,0.0,0.0,0.0,0.0,60.0,17.0
308177,276588,1,0.0,0.0,0.0,0.0,755.0,156.0
57467,60387,1,0.0,0.0,0.0,0.0,392.0,57.0
123719,60387,1,1.0,0.0,0.2969742043733701,0.034482758620689655,184.0,30.0
24487,60387,1,1.0,0.0,0.24044917348149392,0.015625,2216.0,284.0
29021,60387,1,1.0,0.0,0.31465798044412485,0.041666666666666664,64.0,15.0
50083,60387,1,1.0,0.0,0.48089834696298783,0.125,192.0,31.0
25936,60387,1,0.0,0.0,0.0,0.0,576.0,80.0
172289,60387,1,1.0,0.0,0.318928988903801,0.043478260869565216,232.0,36.0
26278,60387,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,512.0,71.0
75421,18385,1,0.0,0.0,0.0,0.0,339.0,116.0
134508,18385,1,0.0,0.0,0.0,0.0,3.0,4.0
105544,18385,1,0.0,0.0,0.0,0.0,9.0,6.0
1221,25422,1,1.0,0.0,0.2530848692773169,0.019230769230769232,18404.0,299.0
68356,25422,1,0.0,0.0,0.0,0.0,2666.0,117.0
20028,25422,1,0.0,0.0,0.0,0.0,430.0,91.0
25169,25422,1,2.0,0.0,0.7088926449639636,0.11929824561403508,7224.0,168.0
308238,25422,1,1.0,0.0,0.22569202144874392,0.011904761904761904,17458.0,288.0
27191,25422,1,0.0,0.0,0.0,0.0,774.0,95.0
20987,25422,1,1.0,0.0,0.19405073081207164,0.005780346820809248,2752.0,117.0
177905,25422,1,0.0,0.0,0.0,0.0,344.0,90.0
68981,25422,1,1.0,0.0,0.5581106265512472,0.16666666666666666,430.0,90.0
25684,25422,1,0.0,0.0,0.0,0.0,2408.0,114.0
523,25422,1,5.0,0.0,1.5607409418224525,0.2088970588235294,14878.0,254.0
26565,25422,1,2.0,0.0,0.4490366733898073,0.02751113310242454,5332.0,146.0
44987,25422,1,2.0,0.0,0.7786639247816743,0.20173611111111112,516.0,90.0
72949,25422,1,0.0,0.0,0.0,0.0,516.0,92.0
359724,25422,1,0.0,0.0,0.0,0.0,86.0,87.0
49534,25422,1,0.0,0.0,0.0,0.0,344.0,90.0
35228,25422,1,1.0,0.0,0.24627854581449443,0.017241379310344827,774.0,94.0
122959,25422,1,1.0,0.0,0.18821028282068325,0.0049261083743842365,7224.0,169.0
182988,25422,1,0.0,0.0,0.0,0.0,2150.0,111.0
19902,25422,1,7.0,0.0,1.6746781554281884,0.1390435948863627,3784.0,123.0
74339,25422,1,5.0,0.0,0.9452885844685756,0.030912719878008952,5418.0,144.0
201011,25422,1,1.0,0.0,0.22569202144874392,0.011904761904761904,1290.0,100.0
116603,25422,1,1.0,0.0,0.48089834696298783,0.125,5848.0,153.0
65465,25422,1,5.0,0.0,1.460680664715997,0.2518336477440558,1720.0,101.0
55607,25422,1,0.0,0.0,0.0,0.0,860.0,96.0
361671,25422,1,0.0,0.0,0.0,0.0,516.0,92.0
53206,25422,1,6.0,0.0,1.6140853995119948,0.17801143085255486,4300.0,130.0
277378,25422,1,2.0,0.0,0.6734314725904427,0.10263157894736842,2666.0,115.0
28201,25422,1,1.0,0.0,0.40242960438184466,0.08333333333333333,688.0,93.0
26543,25422,1,4.0,0.0,1.4524255381041806,0.27702204771972216,2924.0,116.0
25269,25422,1,0.0,0.0,0.0,0.0,1204.0,100.0
96771,25422,1,2.0,0.0,0.3413034934524607,0.005745317808064425,946.0,95.0
358427,25422,1,0.0,0.0,0.0,0.0,1634.0,105.0
63045,25422,1,6.0,0.0,1.369091966100975,0.0884438922969232,3698.0,123.0
33797,25422,1,0.0,0.0,0.0,0.0,430.0,91.0
25284,25422,1,2.0,0.0,0.4104138594993793,0.020966880341880344,4128.0,132.0
50276,25422,1,6.0,0.0,1.642227654440599,0.20118415289110728,4472.0,132.0
31766,25422,1,2.0,0.0,0.5059098308777308,0.05507656672242954,1032.0,96.0
308585,25422,1,1.0,0.0,0.19405073081207164,0.005780346820809248,2150.0,110.0
30379,25422,1,2.0,0.0,0.7127313823852852,0.12142857142857143,860.0,94.0
308416,25422,1,0.0,0.0,0.0,0.0,11094.0,215.0
94010,25422,1,0.0,0.0,0.0,0.0,688.0,94.0
63397,25422,1,0.0,0.0,0.0,0.0,430.0,91.0
50507,25422,1,1.0,0.0,0.26425736993644544,0.022727272727272728,1462.0,102.0
163696,25422,1,1.0,0.0,0.22569202144874392,0.011904761904761904,1634.0,104.0
308511,25422,1,0.0,0.0,0.0,0.0,3526.0,127.0
48875,25422,1,2.0,0.0,0.625622939397783,0.08293460925039872,1290.0,99.0
26671,25422,1,8.0,0.0,3.3651737005405837,0.794714167264985,2838.0,111.0
250092,25422,1,0.0,0.0,0.0,0.0,2580.0,116.0
5271,25422,1,9.0,0.0,2.8346020391792575,0.40984948804748583,20210.0,312.0
33379,25422,1,0.0,0.0,0.0,0.0,688.0,94.0
57680,25422,1,0.0,0.0,0.0,0.0,344.0,90.0
58546,25422,1,1.0,0.0,0.33380820069533407,0.05,602.0,92.0
19021,25422,1,0.0,0.0,0.0,0.0,86.0,87.0
30348,25422,1,3.0,0.0,0.8285961311373543,0.09720891824938067,1462.0,100.0
31624,25422,1,1.0,0.0,0.2835784920513334,0.029411764705882353,602.0,92.0
110482,25422,1,3.0,0.0,0.9444407120734641,0.13253968253968254,28810.0,418.0
19258,25422,1,0.0,0.0,0.0,0.0,946.0,97.0
350215,25422,1,0.0,0.0,0.0,0.0,774.0,95.0
135623,25422,1,0.0,0.0,0.0,0.0,430.0,91.0
51846,25422,1,3.0,0.0,0.7356726169500775,0.05608337712383955,1462.0,100.0
1490,25422,1,10.0,0.0,3.439706063427868,0.598630731433669,18318.0,289.0
31894,25422,1,1.0,0.0,0.28599966750267436,0.030303030303030304,516.0,91.0
74191,25422,1,3.0,0.0,0.5270152761481045,0.010686265940798455,860.0,93.0
334374,25422,1,0.0,0.0,0.0,0.0,430.0,91.0
27731,25422,1,4.0,0.0,1.4451304500411424,0.25263157894736843,1634.0,101.0
1208,25422,1,0.0,0.0,0.0,0.0,18060.0,296.0
5944,25422,1,4.0,0.0,1.4088924151367566,0.24424242424242426,35174.0,491.0
26592,25422,1,4.0,0.0,0.6990100386540812,0.013671340567664126,1290.0,97.0
27008,25422,1,3.0,0.0,0.6766015393253175,0.038631487264461584,688.0,91.0
97521,25422,1,2.0,0.0,0.4667425797662887,0.03366708385481852,946.0,95.0
45725,25422,1,2.0,0.0,0.630829948115071,0.08488964346349745,1634.0,103.0
2143,25422,1,11.0,0.0,3.799506093120822,0.664122184425122,49536.0,651.0
42464,25422,1,0.0,0.0,0.0,0.0,86.0,87.0
241934,25422,1,1.0,0.0,0.15732899022206243,0.001736111111111111,1548.0,103.0
29371,25422,1,3.0,0.0,0.7971165070976931,0.08733463123855857,1720.0,103.0
42854,25422,1,0.0,0.0,0.0,0.0,5074.0,145.0
58448,25422,1,1.0,0.0,0.28599966750267436,0.030303030303030304,258.0,88.0
32471,25422,1,3.0,0.0,0.6298508559358236,0.03673397709489259,688.0,91.0
29017,25422,1,2.0,0.0,0.3438511884331492,0.006430946791862285,4902.0,141.0
265179,25422,1,0.0,0.0,0.0,0.0,688.0,94.0
92048,25422,1,2.0,0.0,0.6674205451740746,0.12969483568075119,1032.0,96.0
1003,25422,1,1.0,0.0,0.4170323914242463,0.09090909090909091,26058.0,388.0
29834,25422,1,2.0,0.0,0.7872506057680129,0.1588235294117647,1204.0,98.0
4642,25422,1,0.0,0.0,0.0,0.0,1634.0,105.0
25581,25422,1,5.0,0.0,1.4315190925151753,0.18479829038958182,4988.0,139.0
54959,23878,1,0.0,0.0,0.0,0.0,18.0,9.0
11149,23878,1,1.0,0.0,0.2181040551873126,0.01020408163265306,54.0,20.0
25161,23878,1,1.0,0.0,0.3459762562611936,0.05555555555555555,294.0,100.0
275813,1744,1,0.0,0.0,0.0,0.0,292.0,148.0
77244,1744,1,0.0,0.0,0.0,0.0,10.0,7.0
199883,11080,1,0.0,0.0,0.0,0.0,4.0,5.0
228896,279644,1,0.0,0.0,0.0,0.0,12.0,13.0
27487,167060,1,0.0,0.0,0.0,0.0,24.0,10.0
25440,167060,1,0.0,0.0,0.0,0.0,48.0,16.0
25329,167060,1,0.0,0.0,0.0,0.0,72.0,22.0
1937,167060,1,0.0,0.0,0.0,0.0,1004.0,255.0
19040,25717,1,0.0,0.0,0.0,0.0,225.0,34.0
63044,25717,1,1.0,0.0,0.31465798044412485,0.041666666666666664,225.0,33.0
45803,25717,1,1.0,0.0,0.31465798044412485,0.041666666666666664,1150.0,70.0
